	utt_1	utt_2	dialog_id	label
4261	do you make a lot of money? i just got back from the tanning salon!	no i do not. i travel a lot and take on odd jobs.	238	0
4262	no i do not. i travel a lot and take on odd jobs.	where do you travel too? i just dumped my ex for traveling too often.	238	0
4263	where do you travel too? i just dumped my ex for traveling too often.	anywhere with delicious food.	238	0
4264	anywhere with delicious food.	i am a big foodie, although i am a lousy cook.	238	0
4265	i am a big foodie, although i am a lousy cook.	what kind of foods do you enjoy? i love cooking but never do it	238	0
4266	what kind of foods do you enjoy? i love cooking but never do it	i love anything new. i try not to eat the same dish twice.	238	0
4267	i love anything new. i try not to eat the same dish twice.	where do you draw your line of morality you paint so vividly?	238	1
4268	where do you draw your line of morality you paint so vividly?	i actually do not paint. do you?	238	0
4269	i actually do not paint. do you?	quite often i find it a good source of meditation. do you meditate?	238	0
4270	quite often i find it a good source of meditation. do you meditate?	i do meditate, but not as often as i should.	238	0
4271	i do meditate, but not as often as i should.	it helps me de stress.	238	0
4272	it helps me de stress.	have you ever looked into meta cognition?	238	1
4273	have you ever looked into meta cognition?	no i have not. what is that?	238	0
4274	no i have not. what is that?	hello. do you walk the road of spirituality?	239	1
4275	hello. do you walk the road of spirituality?	not really i tend to walk the road to the nearest shopping mall! lol	239	0
4276	not really i tend to walk the road to the nearest shopping mall! lol	understandable friend. the materialistic life has its appeal.	239	0
4277	understandable friend. the materialistic life has its appeal.	unfortunately for me that means my home is filled with shoes and clothing. you?	239	0
4278	unfortunately for me that means my home is filled with shoes and clothing. you?	my home is filled with only the essentials for survival.	239	0
4279	my home is filled with only the essentials for survival.	you sound very centered.	239	0
4280	you sound very centered.	i like my life, my family doesn t seem to.	239	0
4281	i like my life, my family doesn t seem to.	perhaps. but i live a life of solitude. i miss family.	239	0
4282	perhaps. but i live a life of solitude. i miss family.	i like solitude too. maybe that s why i m infatuated with time and watches.	239	0
4283	i like solitude too. maybe that s why i m infatuated with time and watches.	time given physical form is indeed intriguing. but meditation is my infatuation.	239	0
4284	time given physical form is indeed intriguing. but meditation is my infatuation.	isn t meditation just like napping?	239	0
4285	isn t meditation just like napping?	spiritual napping. full time spiritual napping. it has been three months since i talked in fact.	239	0
4286	spiritual napping. full time spiritual napping. it has been three months since i talked in fact.	i have to talk. i work at a discount watch dealer. time out. heard of them?	239	0
4287	i have to talk. i work at a discount watch dealer. time out. heard of them?	i have not. no watch dealers out here in the tundra.	239	0
4288	i have not. no watch dealers out here in the tundra.	we ship anywhere.	239	0
4289	we ship anywhere.	our motto is tick tick, losing track of time is sick	239	0
4290	our motto is tick tick, losing track of time is sick	i respect that dedication. but i must go. the bears have breached my homestead fence.	239	0
4291	i respect that dedication. but i must go. the bears have breached my homestead fence.	lol, i must go too.	239	0
4292	lol, i must go too.	the imelda marcos shoe collection on qvc is on	239	0
4293	the imelda marcos shoe collection on qvc is on	i drive a german car, what kind of car do you drive?	240	1
4294	i drive a german car, what kind of car do you drive?	i drive my boyfriends ford raptor.	240	0
4295	i drive my boyfriends ford raptor.	never heard of the ford raptor.	240	0
4296	never heard of the ford raptor.	it is a truck. i blast old school rap when i drop him off for work.	240	0
4297	it is a truck. i blast old school rap when i drop him off for work.	i see, must be a powerful vehicle, do you know the engine size?	240	0
4298	i see, must be a powerful vehicle, do you know the engine size?	i do not.	240	0
4299	i do not.	i wrecked my mustang, and have not replaced it yet.	240	0
4300	i wrecked my mustang, and have not replaced it yet.	i plan on selling my bmw to go to school.	240	0
4301	i plan on selling my bmw to go to school.	i take dance lessons. what are you going to school for?	240	0
4302	i take dance lessons. what are you going to school for?	i like to study business	240	0
4303	i like to study business	what was your favorite toy growing up? mine is the lite brite.	240	1
4304	what was your favorite toy growing up? mine is the lite brite.	i enjoyed playing with model cars.	240	0
4305	i enjoyed playing with model cars.	my dad built those. he still has them.	240	0
4306	my dad built those. he still has them.	interesting, i do not have mine, anymore.	240	0
4307	interesting, i do not have mine, anymore.	some of his go back 40 years.	240	0
4308	some of his go back 40 years.	hello, how are you tonight	241	1
4309	hello, how are you tonight	i am in just got in from walking my dog. how are you?	241	0
4310	i am in just got in from walking my dog. how are you?	i am very well, thank you for asking.	241	0
4311	i am very well, thank you for asking.	i am going for a walk later.	241	0
4312	i am going for a walk later.	will you be walking alone?	241	0
4313	will you be walking alone?	no, my husband will be going with me.	241	0
4314	no, my husband will be going with me.	we like to explore our city.	241	0
4315	we like to explore our city.	that sounds fun. what do you and your husband do?	241	0
4316	that sounds fun. what do you and your husband do?	i give music lessons and do volunteer work. he is a detective.	241	0
4317	i give music lessons and do volunteer work. he is a detective.	wow, that is so interesting.	241	0
4318	wow, that is so interesting.	i play pro tennis.	241	1
4319	i play pro tennis.	i have never played, is it hard?	241	0
4320	i have never played, is it hard?	not really no just have to focus. hard to play being pregnant though.	241	0
4321	not really no just have to focus. hard to play being pregnant though.	oh, lucky you.	241	0
4322	oh, lucky you.	congrats!	241	0
4323	congrats!	we have teens.	241	0
4324	we have teens.	thank you this, is my third.	241	0
4325	thank you this, is my third.	nervous about the teen years.	241	0
4326	nervous about the teen years.	is it hard?	241	0
4327	is it hard?	teens are crazy, i swear they need more supervision than toddlers.	241	0
4328	teens are crazy, i swear they need more supervision than toddlers.	oh my, how old are they?	241	0
4329	oh my, how old are they?	the boys are 15 16, our girl is 14.	241	0
4330	the boys are 15 16, our girl is 14.	all are honor students, but sometimes.	241	0
4331	all are honor students, but sometimes.	how do you handle them dating?	241	0
4332	how do you handle them dating?	hello there, how are you today?	242	1
4333	hello there, how are you today?	i am doing great i just got an apartment	242	0
4334	i am doing great i just got an apartment	that is wonderful, you should decorate with some pretty roses!	242	0
4335	that is wonderful, you should decorate with some pretty roses!	hmm would you mean live roses in a vase or paint them on the wals?	242	0
4336	hmm would you mean live roses in a vase or paint them on the wals?	i would prefer live roses, i have a garden full of them!	242	0
4337	i would prefer live roses, i have a garden full of them!	i wis i could grow stuff but too busy going to college	242	0
4338	i wis i could grow stuff but too busy going to college	does your new apartment have a nice sun room to sit out and drink fancy tea?	242	0
4339	does your new apartment have a nice sun room to sit out and drink fancy tea?	nope very small studio since i am going to college	242	0
4340	nope very small studio since i am going to college	you should use any spare time to go to a museum, you might see me!	242	1
4341	you should use any spare time to go to a museum, you might see me!	do work work there or just go to enjoy it..?	242	0
4342	do work work there or just go to enjoy it..?	i am the best tour guide around!	242	0
4343	i am the best tour guide around!	nice you can exercise while you work	242	0
4344	nice you can exercise while you work	oh are you into fitness type things?	242	0
4345	oh are you into fitness type things?	not really i get my exercise working in a bar to pay for school	242	0
4346	not really i get my exercise working in a bar to pay for school	hello! you like tupac or new kids on the block?	243	1
4347	hello! you like tupac or new kids on the block?	i liked new kids on the block when i was a kid in the 90s!	243	0
4348	i liked new kids on the block when i was a kid in the 90s!	i was born in 1981. i take dance lessons too.	243	0
4349	i was born in 1981. i take dance lessons too.	i cannot dance at all. but i can wrestle!	243	0
4350	i cannot dance at all. but i can wrestle!	i can not wrestle. i am afraid i would break something.	243	0
4351	i can not wrestle. i am afraid i would break something.	i, being a professional wrestler, have broken a few bones...	243	0
4352	i, being a professional wrestler, have broken a few bones...	i bet.	243	0
4353	i bet.	is it really dangerous, like portrayed on tv?	243	0
4354	is it really dangerous, like portrayed on tv?	no, it is all fake.	243	0
4355	no, it is all fake.	you only get hurt if you are not paying attention.	243	0
4356	you only get hurt if you are not paying attention.	i would get hurt a lot, with my adhd	243	0
4357	i would get hurt a lot, with my adhd	i see, do you take any medication for that?	243	0
4358	i see, do you take any medication for that?	no, it is entirely diet controlled.	243	0
4359	no, it is entirely diet controlled.	wow, so you like avoid certain foods or something?	243	0
4360	wow, so you like avoid certain foods or something?	i do. i had to go to a nutritionist. i also take fish oil.	243	0
4361	i do. i had to go to a nutritionist. i also take fish oil.	do you think it is working?	243	0
4362	do you think it is working?	i do. what else do you like to do?	243	1
4363	i do. what else do you like to do?	i volunteer at a shelter.	243	0
4364	i volunteer at a shelter.	i was homeless once, i want to give back	243	0
4365	i was homeless once, i want to give back	hello! how are you today?	244	1
4366	hello! how are you today?	very well, now that the wife and kiddos are in bed.	244	0
4367	very well, now that the wife and kiddos are in bed.	do you have a big family?	244	0
4368	do you have a big family?	we have three kiddos, so there is never any ice cream in the house.	244	0
4369	we have three kiddos, so there is never any ice cream in the house.	you should start hiding it! i come a large family and i sometimes do the same.	244	0
4370	you should start hiding it! i come a large family and i sometimes do the same.	i tried hiding it in the peas, but my wife found it.	244	0
4371	i tried hiding it in the peas, but my wife found it.	maybe you will need to sneak off to the ice cream shop alone sometimes.	244	0
4372	maybe you will need to sneak off to the ice cream shop alone sometimes.	its easily done on the way to clients houses, plumbers are always on the go.	244	0
4373	its easily done on the way to clients houses, plumbers are always on the go.	there are not any ice cream shops near me, i live in a very small town.	244	0
4374	there are not any ice cream shops near me, i live in a very small town.	we go on the way to the parks too, in the next town.	244	1
4375	we go on the way to the parks too, in the next town.	that sounds great! do you live in a large city? that is my dream.	244	0
4376	that sounds great! do you live in a large city? that is my dream.	i do not.	244	0
4377	i do not.	i live in the country, with dogs, kids and chaos.	244	0
4378	i live in the country, with dogs, kids and chaos.	i live on a big horse farm, i was born and raised here.	244	0
4379	i live on a big horse farm, i was born and raised here.	that would be amazing. i love horses.	244	0
4380	that would be amazing. i love horses.	they are amazing animals.	244	0
4381	they are amazing animals.	honestly, i prefer them over most people.	244	0
4382	honestly, i prefer them over most people.	i prefer animals over most people too.	244	0
4383	i prefer animals over most people too.	hi, how are y o u?	245	1
4384	hi, how are y o u?	hello.	245	0
4385	hello.	i am on a diet, so i am hungry!!	245	0
4386	i am on a diet, so i am hungry!!	drink lots of water, it helps big time	245	0
4387	drink lots of water, it helps big time	i do, as well as spending a lot of time in my tanning bed.	245	0
4388	i do, as well as spending a lot of time in my tanning bed.	cool, my wife loves to tan	245	0
4389	cool, my wife loves to tan	i have been told i am as high maintenance as britney spears, and we look alike.	245	1
4390	i have been told i am as high maintenance as britney spears, and we look alike.	well i am very low maintenance, i work as a plumber lol	245	0
4391	well i am very low maintenance, i work as a plumber lol	my husband is a cop, i do not work.	245	0
4392	my husband is a cop, i do not work.	only spend his money.	245	0
4393	only spend his money.	must be nice. do you have kids?	245	1
4394	must be nice. do you have kids?	we do not.	245	0
4395	we do not.	thankfully, i would not have this body if i did.	245	0
4396	thankfully, i would not have this body if i did.	i have three and my wife is still hot	245	0
4397	i have three and my wife is still hot	i work out three hours a day, i am trying to break into acting.	245	1
4398	i work out three hours a day, i am trying to break into acting.	good luck with t h a t	245	0
4399	good luck with t h a t	thank you.	245	0
4400	thank you.	we live in south florida, so it is stiff competition.	245	0
4401	we live in south florida, so it is stiff competition.	hello how are you doing	246	1
4402	hello how are you doing	i am well. where are you from?	246	0
4403	i am well. where are you from?	i am from new york. how about you?	246	0
4404	i am from new york. how about you?	i am from florida. do you have any family	246	0
4405	i am from florida. do you have any family	i have my parents. how about you?	246	0
4406	i have my parents. how about you?	my wife and i have two children and three dogs	246	0
4407	my wife and i have two children and three dogs	you have a pretty full house.	246	0
4408	you have a pretty full house.	we do indeed. do you like sports? i love the nfl and nba	246	1
4409	we do indeed. do you like sports? i love the nfl and nba	i like college ball. i also like nascar.	246	0
4410	i like college ball. i also like nascar.	what college team is your favorite? i like north carolina myself	246	0
4411	what college team is your favorite? i like north carolina myself	i like usc a lot	246	0
4412	i like usc a lot	coach enfield is a bum!	246	0
4413	coach enfield is a bum!	ha ha. not a fan i see.	246	0
4414	ha ha. not a fan i see.	yeah i think he will go down in this latest scandal	246	0
4415	yeah i think he will go down in this latest scandal	we all have our opinions lol	246	0
4416	we all have our opinions lol	yes we do. mine are usually the best	246	0
4417	yes we do. mine are usually the best	hi, just got back from tending my bees!	247	1
4418	hi, just got back from tending my bees!	oh, hi you must be buzzing?	247	0
4419	oh, hi you must be buzzing?	my dogs are afraid of bees.	247	0
4420	my dogs are afraid of bees.	ha, i love dogs, but my italian wife does not!	247	0
4421	ha, i love dogs, but my italian wife does not!	no bees for me, it is a scary way to die.	247	0
4422	no bees for me, it is a scary way to die.	an allergic reaction.	247	0
4423	an allergic reaction.	i understand, i am glad i am not allergic to papaya, i eat a lot of it!	247	1
4424	i understand, i am glad i am not allergic to papaya, i eat a lot of it!	it is a healthy fruit. i love baked goods it is my heaven.	247	1
4425	it is a healthy fruit. i love baked goods it is my heaven.	my mom used to bake, but i do not see her anymore.	247	0
4426	my mom used to bake, but i do not see her anymore.	sorry to hear that. my mom knitted and passed it on to me.	247	0
4427	sorry to hear that. my mom knitted and passed it on to me.	that is great, could you knit something for my wife?	247	0
4428	that is great, could you knit something for my wife?	sure, christmas is near so scarfs are in the works for the family.	247	0
4429	sure, christmas is near so scarfs are in the works for the family.	she models clothing, so she may wear it on the runway!	247	0
4430	she models clothing, so she may wear it on the runway!	that sounds great, i always dreamed about my creations on the catwalk.	247	0
4431	that sounds great, i always dreamed about my creations on the catwalk.	i think your scarfs would look wonderful!	247	0
4432	i think your scarfs would look wonderful!	there are very unique and one of a kind i will send you pictures.	247	0
4433	there are very unique and one of a kind i will send you pictures.	i stroll up and down the street.	248	1
4434	i stroll up and down the street.	that is cool i do a lot of walking as a kindergarten teacher	248	0
4435	that is cool i do a lot of walking as a kindergarten teacher	i enjoy the great outdoors and being in the water.	248	0
4436	i enjoy the great outdoors and being in the water.	do you do a lot of hiking?	248	0
4437	do you do a lot of hiking?	yes and boating. love being outdoors and reading.	248	0
4438	yes and boating. love being outdoors and reading.	oh what is your favorite book? mine is the hunger games.	248	0
4439	oh what is your favorite book? mine is the hunger games.	i read do self help guides and journals.	248	0
4440	i read do self help guides and journals.	those can be very good for improving oneself.	248	0
4441	those can be very good for improving oneself.	yes and learning new abilities you have for yourself. you realize you have unknown abilities.	248	0
4442	yes and learning new abilities you have for yourself. you realize you have unknown abilities.	i know what you mean, i am improving singing.	248	0
4443	i know what you mean, i am improving singing.	that is wonderful finding your internal self through singing, i do that while floating on my kayak.	248	0
4444	that is wonderful finding your internal self through singing, i do that while floating on my kayak.	recently i have been singing alot of taylor swift.	248	0
4445	recently i have been singing alot of taylor swift.	i love her songs, my mom taught me to always be all i could be.	248	0
4446	i love her songs, my mom taught me to always be all i could be.	yeah, i feel like she has grown quite a bit as musician.	248	0
4447	yeah, i feel like she has grown quite a bit as musician.	hi there! how are you today?	249	1
4448	hi there! how are you today?	hey!	249	0
4449	hey!	i am fine, thanks.	249	0
4450	i am fine, thanks.	just got back from work.	249	0
4451	just got back from work.	how are you?	249	0
4452	how are you?	pretty good. i just got back from the gym. i go there all the time.	249	0
4453	pretty good. i just got back from the gym. i go there all the time.	i should go.	249	0
4454	i should go.	i work at burger king, and the food is making me gain weight.	249	1
4455	i work at burger king, and the food is making me gain weight.	i like the treadmill and rowing machine the best. they might work for you.	249	0
4456	i like the treadmill and rowing machine the best. they might work for you.	cool, thanks!	249	0
4457	cool, thanks!	my parents have a treadmill i can use, but i really want to move out.	249	0
4458	my parents have a treadmill i can use, but i really want to move out.	do you only live with your parents? i have two dogs myself.	249	0
4459	do you only live with your parents? i have two dogs myself.	oh nice!	249	0
4460	oh nice!	and yes, i do.	249	0
4461	and yes, i do.	they are always on my back, though.	249	0
4462	they are always on my back, though.	well, that is not cool.	249	0
4463	well, that is not cool.	they need to give you some room.	249	0
4464	they need to give you some room.	i agree.	249	0
4465	i agree.	i do not even drink, or do drugs, or anything.	249	0
4466	i do not even drink, or do drugs, or anything.	what do you look like? i have short black hair and blue eyes.	249	1
4467	what do you look like? i have short black hair and blue eyes.	i am a pretty average looking 19 year old.	249	0
4468	i am a pretty average looking 19 year old.	ah, i am a bit older than you.	249	0
4469	ah, i am a bit older than you.	you sound like an interesting person though.	249	0
4470	you sound like an interesting person though.	you, too!	249	0
4471	you, too!	i should probably get going, but it was great to talk to you!	249	0
4472	i should probably get going, but it was great to talk to you!	great to talk to you too!	249	0
4473	great to talk to you too!	oh, actually, i have a little time.	249	0
4474	oh, actually, i have a little time.	how are you? my life is a mess that i hate.	250	1
4475	how are you? my life is a mess that i hate.	i am okay, i miss people, but i am not allowed on the computers.	250	0
4476	i am okay, i miss people, but i am not allowed on the computers.	really i wonder why, but i may be bitter as i am divorced.	250	0
4477	really i wonder why, but i may be bitter as i am divorced.	i am in juvie, they do not permit us on the computers.	250	0
4478	i am in juvie, they do not permit us on the computers.	oh ok, i need it for my salesman job.	250	0
4479	oh ok, i need it for my salesman job.	my mom is visiting in the morning, it is the first time i have seen her.	250	1
4480	my mom is visiting in the morning, it is the first time i have seen her.	oh wow, how old are you?	250	1
4481	oh wow, how old are you?	i am 40.	250	0
4482	i am 40.	17, i took my boyfriends auto theft charge, he has a record, i do not.	250	0
4483	17, i took my boyfriends auto theft charge, he has a record, i do not.	oh ok, i guess you type so slow because you never use computers?	250	1
4484	oh ok, i guess you type so slow because you never use computers?	i do not type slow,.	250	0
4485	i do not type slow,.	oh ok it must be my computer than.	250	0
4486	oh ok it must be my computer than.	must be. are you having bad weather tonight?	250	1
4487	must be. are you having bad weather tonight?	no not at all, clear skies tonight.	250	0
4488	no not at all, clear skies tonight.	i do not know then. i was a hacker before i was sentenced to juvie.	250	1
4489	i do not know then. i was a hacker before i was sentenced to juvie.	oh wow, i would rather do that than my job.	250	0
4490	oh wow, i would rather do that than my job.	my dad taught me when i was young.	250	0
4491	my dad taught me when i was young.	blonde hair and blue hair describe me	251	1
4492	blonde hair and blue hair describe me	hey, i am 8 and a big third grader that loves the playground.	251	1
4493	hey, i am 8 and a big third grader that loves the playground.	on the weekdays i work at a bar to pay for college. nice	251	1
4494	on the weekdays i work at a bar to pay for college. nice	my friends and i sing the frozen songs but mickey is my hero. what college?	251	0
4495	my friends and i sing the frozen songs but mickey is my hero. what college?	my best friend and i got a luxury apartment	251	1
4496	my best friend and i got a luxury apartment	disney world is my favorite place to go with my family.	251	1
4497	disney world is my favorite place to go with my family.	we are both becoming nurses	251	1
4498	we are both becoming nurses	i have a long time before i get to live away from home.	251	1
4499	i have a long time before i get to live away from home.	chicken is something we do not like	251	1
4500	chicken is something we do not like	a nurse sounds like a great job. i love everything chicken.	251	0
4501	a nurse sounds like a great job. i love everything chicken.	yeah most people do without blue letters to the left	251	1
4502	yeah most people do without blue letters to the left	i wish it was not raining out so me and my friends could go to the playground.	251	1
4503	i wish it was not raining out so me and my friends could go to the playground.	very cool sounds fun and cool	251	0
4504	very cool sounds fun and cool	being 8, my only worry is will the teacher catch the passing of the note.	251	0
4505	being 8, my only worry is will the teacher catch the passing of the note.	nice very cool cool cool	251	0
4506	nice very cool cool cool	i bet you have a lot to worry about.	251	0
4507	i bet you have a lot to worry about.	hi how are you doing?	252	1
4508	hi how are you doing?	i am enjoying a burger and fries, you?	252	0
4509	i am enjoying a burger and fries, you?	i just ate a sandwich tonight it was good too.	252	0
4510	i just ate a sandwich tonight it was good too.	yum! i love eating in my house with my boyfriend	252	0
4511	yum! i love eating in my house with my boyfriend	me too my hair is growing how is yours?	252	1
4512	me too my hair is growing how is yours?	but i never drink soda, that stuff is terrible for you!	252	1
4513	but i never drink soda, that stuff is terrible for you!	yes it is but i drink it i love soda.	252	0
4514	yes it is but i drink it i love soda.	i have heard soda makes your hair grow fast	252	0
4515	i have heard soda makes your hair grow fast	i love to work out do you	252	0
4516	i love to work out do you	soda is also great for cleaning toilets!!	252	1
4517	soda is also great for cleaning toilets!!	i will have to try that later sounds cool.	252	0
4518	i will have to try that later sounds cool.	working out is ok, kinda fun if you like that	252	1
4519	working out is ok, kinda fun if you like that	yes i love to ride the bikes.	252	0
4520	yes i love to ride the bikes.	i ride my bike to go get burgers and fries!	252	0
4521	i ride my bike to go get burgers and fries!	hi.	253	1
4522	hi.	am going to college and art is my major ,.	253	1
4523	am going to college and art is my major ,.	that sounds lovely. i work as a waitress from time to time for extra money.	253	0
4524	that sounds lovely. i work as a waitress from time to time for extra money.	two times a year i visit europe since i have descended from christopher columbus.	253	1
4525	two times a year i visit europe since i have descended from christopher columbus.	i love celebrating columbus day!	253	0
4526	i love celebrating columbus day!	wonderful. i just love fish and chips. it is my weakness. i love to cook paella	253	1
4527	wonderful. i just love fish and chips. it is my weakness. i love to cook paella	i am not much into cooking. i do ride motorbike though.	253	0
4528	i am not much into cooking. i do ride motorbike though.	do you know what paella is? neither do i.	253	0
4529	do you know what paella is? neither do i.	yes, it is a mixture of ingredients kind of thrown in one pan.	253	0
4530	yes, it is a mixture of ingredients kind of thrown in one pan.	well i do not know why i love to cook it. it does not sound very tasty.	253	0
4531	well i do not know why i love to cook it. it does not sound very tasty.	i do like meat and rice, but i do not go for things like snails or oysters.	253	0
4532	i do like meat and rice, but i do not go for things like snails or oysters.	yuck... snails. i would never eat a snail.	253	0
4533	yuck... snails. i would never eat a snail.	you are funny! did you ever ride motorbike? i love it!	253	1
4534	you are funny! did you ever ride motorbike? i love it!	no, i never have.	253	0
4535	no, i never have.	i would die if i did.	253	0
4536	i would die if i did.	i just know it.	253	0
4537	i just know it.	well i do wear a helmet to keep from brain injury!	253	0
4538	well i do wear a helmet to keep from brain injury!	that is good unless your head falls off. what then?	253	0
4539	that is good unless your head falls off. what then?	well, i am hoping to keep my head!	253	0
4540	well, i am hoping to keep my head!	hi, how are you?	254	1
4541	hi, how are you?	terrible, there are scorpions everywhere.	254	0
4542	terrible, there are scorpions everywhere.	please send help.	254	0
4543	please send help.	i am a musician. one day i hope to make it big.	254	1
4544	i am a musician. one day i hope to make it big.	i play banjo in the band i formed with my fellow postal workers.	254	0
4545	i play banjo in the band i formed with my fellow postal workers.	my husband is a postal worker. my parents are not supportive of my dream.	254	0
4546	my husband is a postal worker. my parents are not supportive of my dream.	why have you not sent help?! the scorpions are stinging my legs! ree!!!!!!!	254	1
4547	why have you not sent help?! the scorpions are stinging my legs! ree!!!!!!!	i sing, play the banjo and the guitar.	254	0
4548	i sing, play the banjo and the guitar.	am a custodian to pay the bills.	254	0
4549	am a custodian to pay the bills.	dad i am sorry i did not support your nascar dream! these scorpions are my punishment	254	0
4550	dad i am sorry i did not support your nascar dream! these scorpions are my punishment	i will sing my favorite folk music. it will help to calm in your distress.	254	1
4551	i will sing my favorite folk music. it will help to calm in your distress.	the pain from these scorpions is unending, everything is turning grey	254	0
4552	the pain from these scorpions is unending, everything is turning grey	i agree, you are being punished for not supporting your loving father.	254	0
4553	i agree, you are being punished for not supporting your loving father.	i see the light, dad.	254	0
4554	i see the light, dad.	i am coming.	254	0
4555	i am coming.	i will be in the passenger seat dad	254	0
4556	i will be in the passenger seat dad	i am singing happy folk song music in rejoice.	254	1
4557	i am singing happy folk song music in rejoice.	oh god why is there fire, why is there fire?	254	1
4558	oh god why is there fire, why is there fire?	this is not nascar	254	0
4559	this is not nascar	are the scorpions gone at least?	254	0
4560	are the scorpions gone at least?	there are scorpions everywhere!!! seas of scorpions for miles in all directions! ree!!!	254	0
4561	there are scorpions everywhere!!! seas of scorpions for miles in all directions! ree!!!	i just had the best workout! time to wash my clothes.	255	1
4562	i just had the best workout! time to wash my clothes.	so did i just came back from it and eating a papaya	255	0
4563	so did i just came back from it and eating a papaya	i love fruit. papaya turns my favorite color when it is ripe.	255	0
4564	i love fruit. papaya turns my favorite color when it is ripe.	its my fave fruit. i do not have family close by	255	1
4565	its my fave fruit. i do not have family close by	where do you live? i move around a lot to compete in the olympics.	255	0
4566	where do you live? i move around a lot to compete in the olympics.	names.	255	0
4567	names.	george by the way , and am married to a super model from italy.	255	0
4568	george by the way , and am married to a super model from italy.	i am leigh! do you like gymnastics?	255	1
4569	i am leigh! do you like gymnastics?	no but i became a bee farmer	255	0
4570	no but i became a bee farmer	that is a really neat job. do you get stung?	255	0
4571	that is a really neat job. do you get stung?	some times but that is why i wear the bee suit t	255	0
4572	some times but that is why i wear the bee suit t	i would way rather workout than get stung by bees. you are brave.	255	0
4573	i would way rather workout than get stung by bees. you are brave.	haha.	255	0
4574	haha.	most do , which i can understand.	255	0
4575	most do , which i can understand.	i would like some honey though. do you sell it?	255	0
4576	i would like some honey though. do you sell it?	sure you can always purchase on my website	255	0
4577	sure you can always purchase on my website	or i can trade you honey for tickets to the upcoming olympics i am in.	255	0
4578	or i can trade you honey for tickets to the upcoming olympics i am in.	we can go for a trade that sounds awesome	255	0
4579	we can go for a trade that sounds awesome	hello. how are you doing?	256	1
4580	hello. how are you doing?	good. what is your job?	256	0
4581	good. what is your job?	i work on old cars. how about you?	256	0
4582	i work on old cars. how about you?	i am retired and used to teach gym in school.	256	0
4583	i am retired and used to teach gym in school.	do you have any hobbies in retirement?	256	1
4584	do you have any hobbies in retirement?	i often volunteer at a local soup kitchen.	256	0
4585	i often volunteer at a local soup kitchen.	that is kind of you. do you have any pets?	256	1
4586	that is kind of you. do you have any pets?	i do not have any pets.	256	0
4587	i do not have any pets.	i love both my dogs very much.	256	0
4588	i love both my dogs very much.	i like cheeseburgers almost as much as you love your dogs!	256	0
4589	i like cheeseburgers almost as much as you love your dogs!	that is a bold statement to make!	256	0
4590	that is a bold statement to make!	i must be bold because i grew up in a poor household.	256	0
4591	i must be bold because i grew up in a poor household.	fortune favors the bold. do you like music?	256	1
4592	fortune favors the bold. do you like music?	i like the music in the war documentaries that i enjoy watching.	256	0
4593	i like the music in the war documentaries that i enjoy watching.	my favorite music to listen to is country.	256	0
4594	my favorite music to listen to is country.	do you attend concerts often?	256	0
4595	do you attend concerts often?	hi, how are you today?	257	1
4596	hi, how are you today?	good. tired. i had to walk my three dogs.	257	0
4597	good. tired. i had to walk my three dogs.	i love dogs! do you know the game starcraft?	257	1
4598	i love dogs! do you know the game starcraft?	i do. i have not played it tho.	257	0
4599	i do. i have not played it tho.	i designed parts of it, i am a popular twitch streamer.	257	0
4600	i designed parts of it, i am a popular twitch streamer.	oh very cool. i go on twitch for my pot farm updates.	257	0
4601	oh very cool. i go on twitch for my pot farm updates.	pot farm updates? like a real pot farm?	257	0
4602	pot farm updates? like a real pot farm?	no, the game pot farm.	257	0
4603	no, the game pot farm.	oh, i do not know of it.	257	0
4604	oh, i do not know of it.	sounds fun though lol	257	0
4605	sounds fun though lol	it is a cool game. i play it daily.	257	0
4606	it is a cool game. i play it daily.	i am going to have to look it up.	257	0
4607	i am going to have to look it up.	right on! i own a dog walking service.	257	1
4608	right on! i own a dog walking service.	that sounds so fun and like perfect exercise.	257	0
4609	that sounds so fun and like perfect exercise.	it is a lot of hard work.	257	0
4610	it is a lot of hard work.	since you have your own dogs it must be easy.	257	0
4611	since you have your own dogs it must be easy.	it is now. it was harder when i first started.	257	0
4612	it is now. it was harder when i first started.	hi there how are you doing?	258	1
4613	hi there how are you doing?	i am doing well. how are you?	258	0
4614	i am doing well. how are you?	good just tired from painting my room purple with lime green	258	0
4615	good just tired from painting my room purple with lime green	wow that sounds pretty. do you live with family?	258	1
4616	wow that sounds pretty. do you live with family?	yes atleast for 2 more years till i graduate high school	258	0
4617	yes atleast for 2 more years till i graduate high school	cool! my older sister lives with me right now.	258	0
4618	cool! my older sister lives with me right now.	so what are your likes and dislikes	258	1
4619	so what are your likes and dislikes	i love travis scott and playing basketball!	258	0
4620	i love travis scott and playing basketball!	is he not the one having a baby by k jenner	258	1
4621	is he not the one having a baby by k jenner	you are correct, he is!	258	0
4622	you are correct, he is!	i feel like her sister is more pretty	258	0
4623	i feel like her sister is more pretty	my mom, who is a dentist, hates all of them!	258	0
4624	my mom, who is a dentist, hates all of them!	haha yea so does mine	258	0
4625	haha yea so does mine	what is your dream career? i am looking for employment at a restaurant.	258	1
4626	what is your dream career? i am looking for employment at a restaurant.	ceo of my own beauty products	258	0
4627	ceo of my own beauty products	wow! that is a very lofty dream.	258	0
4628	wow! that is a very lofty dream.	hi how are you today	259	1
4629	hi how are you today	i am great today just bought my first house, you?	259	0
